Match ID,Date,Venue,Team1,Team2,Toss Winner,Toss Decision,Stage,First Innings Score,First Innings Wicket,Second Innings score,Second Innings Wicket,Match Winner,Won by,Margin,Player of the match
58,11-05-2013,"Subrata Roy Sahara Stadium, Pune",Pune Warriors India,Mumbai Indians,Pune Warriors India,Bat,Group,112.0,8.0,116.0,5.0,Mumbai Indians,Wickets,5.0,Mitchell Johnson
59,11-05-2013,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,Field,Group,150.0,7.0,120.0,9.0,Sunrisers Hyderabad,Runs,30.0,Parthiv Patel
60,12-05-2013,"JSCA International Cricket Stadium, Ranchi",Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,115.0,9.0,116.0,5.0,Kolkata Knight Riders,Wickets,5.0,Jacques Kallis
61,12-05-2013,"Sawai Mansingh Stadium, Jaipur",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Field,Group,141.0,4.0,144.0,5.0,Rajasthan Royals,Wickets,5.0,Shane Watson
62,13-05-2013,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Bat,Group,178.0,3.0,184.0,3.0,Mumbai Indians,Wickets,7.0,Kieron Pollard
63,14-05-2013,"M. Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Field,Group,174.0,5.0,176.0,3.0,Kings XI Punjab,Wickets,7.0,Adam Gilchrist
64,14-05-2013,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,Bat,Group,168.0,4.0,135.0,9.0,Chennai Super Kings,Runs,33.0,Mahendra Singh Dhoni
65,15-05-2013,"JSCA International Cricket Stadium, Ranchi",Pune Warriors India,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,170.0,4.0,163.0,7.0,Pune Warriors India,Runs,7.0,Manish Pandey
66,15-05-2013,"Wankhede Stadium, Mumbai",Mumbai Indians,Rajasthan Royals,Rajasthan Royals,Field,Group,166.0,8.0,152.0,7.0,Mumbai Indians,Runs,14.0,Aditya Tare
67,16-05-2013,"HPCA Stadium, Dharamsala",Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,Field,Group,171.0,4.0,164.0,7.0,Kings XI Punjab,Runs,7.0,David Miller
68,17-05-2013,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Bat,Group,136.0,9.0,113.0,9.0,Sunrisers Hyderabad,Runs,23.0,Amit Mishra
69,18-05-2013,"HPCA Stadium, Dharamsala",Kings XI Punjab,Mumbai Indians,Mumbai Indians,Field,Group,183.0,8.0,133.0,10.0,Kings XI Punjab,Runs,50.0,Azhar Mahmood
70,18-05-2013,"M. Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Field,Group,106.0,2.0,82.0,6.0,Royal Challengers Bangalore,Runs,24.0,Virat Kohli
71,19-05-2013,"Subrata Roy Sahara Stadium, Pune",Pune Warriors India,Delhi Daredevils,Pune Warriors India,Bat,Group,172.0,5.0,134.0,9.0,Pune Warriors India,Runs,38.0,Luke Wright
72,19-05-2013,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Bat,Group,130.0,7.0,132.0,5.0,Sunrisers Hyderabad,Wickets,5.0,Parthiv Patel
73,21-05-2013,"Feroz Shah Kotla, Delhi",Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Bat,Playoff,192.0,1.0,144.0,10.0,Chennai Super Kings,Runs,48.0,Michael Hussey
74,22-05-2013,"Feroz Shah Kotla, Delhi",Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Bat,Playoff,132.0,7.0,135.0,6.0,Rajasthan Royals,Wickets,4.0,Brad Hodge
75,24-05-2013,"Eden Gardens, Kolkata",Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Bat,Playoff,165.0,6.0,169.0,6.0,Mumbai Indians,Wickets,4.0,Harbhajan Singh
76,26-05-2013,"Eden Gardens, Kolkata",Mumbai Indians,Chennai Super Kings,Mumbai Indians,Bat,Final,148.0,9.0,125.0,9.0,Mumbai Indians,Runs,23.0,Kieron Pollard
1,16-04-2014,"Sheikh Zayed Stadium, Abu Dhabi",Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Bat,Group,163.0,5.0,122.0,7.0,Kolkata Knight Riders,Runs,41.0,Jacques Kallis
2,17-04-2014,Sharjah Cricket Stadium,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,145.0,4.0,146.0,2.0,Royal Challengers Bangalore,Wickets,8.0,Yuzvendra Chahal
3,18-04-2014,"Sheikh Zayed Stadium, Abu Dhabi",Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,Bat,Group,205.0,4.0,206.0,4.0,Kings XI Punjab,Wickets,6.0,Glenn Maxwell
4,18-04-2014,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,Field,Group,133.0,6.0,135.0,6.0,Rajasthan Royals,Wickets,4.0,Ajinkya Rahane
5,19-04-2014,Dubai International Cricket Stadium,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,115.0,9.0,116.0,3.0,Royal Challengers Bangalore,Wickets,7.0,Parthiv Patel
6,19-04-2014,Dubai International Cricket Stadium,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,Bat,Group,166.0,5.0,167.0,6.0,Delhi Daredevils,Wickets,4.0,JP Duminy
7,20-04-2014,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,Field,Group,191.0,5.0,193.0,3.0,Kings XI Punjab,Wickets,7.0,Glenn Maxwell
8,21-04-2014,"Sheikh Zayed Stadium, Abu Dhabi",Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,Bat,Group,177.0,7.0,84.0,10.0,Chennai Super Kings,Runs,93.0,Suresh Raina
9,22-04-2014,Sharjah Cricket Stadium,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,193.0,6.0,121.0,10.0,Kings XI Punjab,Runs,72.0,Glenn Maxwell
10,23-04-2014,Dubai International Cricket Stadium,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Field,Group,140.0,6.0,133.0,10.0,Chennai Super Kings,Runs,7.0,Ravindra Jadeja
11,24-04-2014,Sharjah Cricket Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,150.0,7.0,148.0,5.0,Kolkata Knight Riders,Runs,2.0,Chris Lynn
12,25-04-2014,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,Bat,Group,184.0,1.0,180.0,4.0,Sunrisers Hyderabad,Runs,4.0,Aaron Finch
13,25-04-2014,Dubai International Cricket Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,Bat,Group,141.0,7.0,142.0,3.0,Chennai Super Kings,Wickets,7.0,Mohit Sharma
14,26-04-2014,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Field,Group,70.0,10.0,71.0,4.0,Rajasthan Royals,Wickets,6.0,Pravin Tambe
15,26-04-2014,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,132.0,9.0,109.0,10.0,Kings XI Punjab,Runs,23.0,Sandeep Sharma
16,27-04-2014,Sharjah Cricket Stadium,Mumbai Indians,Delhi Daredevils,Mumbai Indians,Bat,Group,125.0,6.0,126.0,4.0,Delhi Daredevils,Wickets,6.0,Murali Vijay
17,27-04-2014,Sharjah Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Bat,Group,145.0,5.0,146.0,5.0,Chennai Super Kings,Wickets,5.0,Dwayne Smith
18,28-04-2014,Dubai International Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Field,Group,124.0,8.0,127.0,5.0,Kings XI Punjab,Wickets,5.0,Sandeep Sharma
19,29-04-2014,"Sheikh Zayed Stadium, Abu Dhabi",Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Bat,Group,152.0,5.0,152.0,8.0,Rajasthan Royals,Boundary count,,James Faulkner
20,30-04-2014,Dubai International Cricket Stadium,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,Field,Group,172.0,5.0,157.0,7.0,Sunrisers Hyderabad,Runs,15.0,Bhuvneshwar Kumar
21,02-05-2014,"JSCA International Cricket Stadium, Ranchi",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Bat,Group,148.0,3.0,114.0,9.0,Chennai Super Kings,Runs,34.0,Ravindra Jadeja
22,03-05-2014,"Wankhede Stadium, Mumbai",Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Bat,Group,168.0,5.0,170.0,5.0,Mumbai Indians,Wickets,5.0,Corey Anderson
23,03-05-2014,"Feroz Shah Kotla, Delhi",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Field,Group,152.0,5.0,156.0,3.0,Rajasthan Royals,Wickets,7.0,Karun Nair
24,04-05-2014,"M. Chinnaswamy Stadium, Bangalore",Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,155.0,6.0,158.0,6.0,Royal Challengers Bangalore,Wickets,4.0,AB de Villiers
25,05-05-2014,"Sardar Patel Stadium, Ahmedabad",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,170.0,6.0,160.0,6.0,Rajasthan Royals,Runs,10.0,Pravin Tambe
26,05-05-2014,"Feroz Shah Kotla, Delhi",Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,Field,Group,178.0,5.0,181.0,2.0,Chennai Super Kings,Wickets,8.0,Dwayne Smith
27,06-05-2014,"Wankhede Stadium, Mumbai",Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,187.0,5.0,168.0,8.0,Mumbai Indians,Runs,19.0,Rohit Sharma
28,07-05-2014,"Feroz Shah Kotla, Delhi",Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Bat,Group,160.0,5.0,161.0,2.0,Kolkata Knight Riders,Wickets,8.0,Gautam Gambhir
29,07-05-2014,"Barabati Stadium, Cuttack",Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,Field,Group,231.0,4.0,187.0,6.0,Kings XI Punjab,Runs,44.0,Glenn Maxwell
30,08-05-2014,"Sardar Patel Stadium, Ahmedabad",Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,Field,Group,134.0,9.0,102.0,10.0,Sunrisers Hyderabad,Runs,32.0,Bhuvneshwar Kumar
31,09-05-2014,"M. Chinnaswamy Stadium, Bangalore",Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,198.0,8.0,166.0,9.0,Kings XI Punjab,Runs,32.0,Sandeep Sharma
32,10-05-2014,"Feroz Shah Kotla, Delhi",Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,143.0,7.0,44.0,2.0,Sunrisers Hyderabad,Wickets,8.0,Dale Steyn
33,10-05-2014,"Wankhede Stadium, Mumbai",Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Field,Group,157.0,6.0,160.0,6.0,Chennai Super Kings,Wickets,4.0,Dwayne Smith
34,11-05-2014,"Barabati Stadium, Cuttack",Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,149.0,8.0,150.0,1.0,Kolkata Knight Riders,Wickets,9.0,Gautam Gambhir
35,11-05-2014,"M. Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,Bat,Group,190.0,5.0,191.0,5.0,Rajasthan Royals,Wickets,5.0,James Faulkner
36,12-05-2014,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Bat,Group,157.0,3.0,160.0,3.0,Mumbai Indians,Wickets,7.0,Ambati Rayudu
37,13-05-2014,"JSCA International Cricket Stadium, Ranchi",Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Bat,Group,148.0,8.0,149.0,5.0,Chennai Super Kings,Wickets,5.0,Ravindra Jadeja
38,13-05-2014,"M. Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,Field,Group,186.0,4.0,170.0,7.0,Royal Challengers Bangalore,Runs,16.0,Yuvraj Singh
39,14-05-2014,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,Field,Group,205.0,5.0,211.0,4.0,Kings XI Punjab,Wickets,6.0,Wriddhiman Saha
40,14-05-2014,"Barabati Stadium, Cuttack",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,141.0,5.0,142.0,4.0,Kolkata Knight Riders,Wickets,6.0,Robin Uthappa
41,15-05-2014,"Sardar Patel Stadium, Ahmedabad",Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,Field,Group,201.0,6.0,139.0,9.0,Rajasthan Royals,Runs,62.0,Ajinkya Rahane
42,18-05-2014,"JSCA International Cricket Stadium, Ranchi",Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,Bat,Group,138.0,4.0,142.0,5.0,Royal Challengers Bangalore,Wickets,5.0,AB de Villiers
43,18-05-2014,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Bat,Group,142.0,8.0,146.0,3.0,Kolkata Knight Riders,Wickets,7.0,Umesh Yadav
44,19-05-2014,"Sardar Patel Stadium, Ahmedabad",Mumbai Indians,Rajasthan Royals,Mumbai Indians,Bat,Group,178.0,3.0,153.0,8.0,Mumbai Indians,Runs,25.0,Michael Hussey
45,19-05-2014,"Feroz Shah Kotla, Delhi",Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Field,Group,164.0,7.0,165.0,6.0,Kings XI Punjab,Wickets,4.0,Axar Patel
46,20-05-2014,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,Bat,Group,160.0,6.0,161.0,3.0,Sunrisers Hyderabad,Wickets,7.0,David Warner
47,20-05-2014,"Eden Gardens, Kolkata",Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,154.0,4.0,156.0,2.0,Kolkata Knight Riders,Wickets,8.0,Robin Uthappa
48,21-05-2014,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,Mumbai Indians,Field,Group,156.0,8.0,159.0,3.0,Mumbai Indians,Wickets,7.0,Lendl Simmons
49,22-05-2014,"Eden Gardens, Kolkata",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,195.0,4.0,165.0,5.0,Kolkata Knight Riders,Runs,30.0,Robin Uthappa
50,22-05-2014,"JSCA International Cricket Stadium, Ranchi",Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,185.0,3.0,189.0,4.0,Sunrisers Hyderabad,Wickets,6.0,David Warner
51,23-05-2014,"Wankhede Stadium, Mumbai",Mumbai Indians,Delhi Daredevils,Delhi Daredevils,Field,Group,173.0,10.0,158.0,4.0,Mumbai Indians,Runs,15.0,Michael Hussey
52,23-05-2014,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,Field,Group,179.0,4.0,163.0,8.0,Kings XI Punjab,Runs,16.0,Shaun Marsh
53,24-05-2014,"M. Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Field,Group,154.0,6.0,160.0,2.0,Chennai Super Kings,Wickets,8.0,Mahendra Singh Dhoni
54,24-05-2014,"Eden Gardens, Kolkata",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,160.0,7.0,161.0,6.0,Kolkata Knight Riders,Wickets,4.0,Yusuf Pathan
55,25-05-2014,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Field,Group,115.0,10.0,119.0,3.0,Kings XI Punjab,Wickets,7.0,Manan Vohra
56,25-05-2014,"Wankhede Stadium, Mumbai",Rajasthan Royals,Mumbai Indians,Mumbai Indians,Field,Group,189.0,4.0,195.0,5.0,Mumbai Indians,Wickets,5.0,Corey Anderson
57,28-05-2014,"Eden Gardens, Kolkata",Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Field,Playoff,163.0,8.0,135.0,8.0,Kolkata Knight Riders,Runs,28.0,Umesh Yadav
58,28-05-2014,"Brabourne Stadium, Mumbai",Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Field,Playoff,173.0,8.0,176.0,3.0,Chennai Super Kings,Wickets,7.0,Suresh Raina
59,30-05-2014,"Wankhede Stadium, Mumbai",Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,Field,Playoff,226.0,6.0,202.0,7.0,Kings XI Punjab,Runs,24.0,Virender Sehwag
60,01-06-2014,"M. Chinnaswamy Stadium, Bangalore",Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,Field,Final,199.0,4.0,200.0,7.0,Kolkata Knight Riders,Wickets,3.0,Manish Pandey
1,08-04-2015,"Eden Gardens, Kolkata",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,168.0,3.0,170.0,3.0,Kolkata Knight Riders,Wickets,7.0,Morne Morkel
2,09-04-2015,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,Field,Group,150.0,7.0,149.0,9.0,Chennai Super Kings,Run,1.0,Ashish Nehra
3,10-04-2015,"MCA Stadium, Pune",Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,Field,Group,162.0,7.0,136.0,8.0,Rajasthan Royals,Runs,26.0,James Faulkner
4,11-04-2015,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Bat,Group,209.0,4.0,164.0,6.0,Chennai Super Kings,Runs,45.0,Brendon McCullum
5,11-04-2015,"Eden Gardens, Kolkata",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,177.0,6.0,179.0,7.0,Royal Challengers Bangalore,Wickets,3.0,Chris Gayle
6,12-04-2015,"Feroz Shah Kotla, Delhi",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Field,Group,184.0,3.0,186.0,7.0,Rajasthan Royals,Wickets,3.0,Deepak Hooda
7,12-04-2015,"Wankhede Stadium, Mumbai",Kings XI Punjab,Mumbai Indians,Mumbai Indians,Field,Group,177.0,5.0,159.0,7.0,Kings XI Punjab,Runs,18.0,George Bailey
8,13-04-2015,"M. Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,166.0,10.0,172.0,2.0,Sunrisers Hyderabad,Wickets,8.0,David Warner 
9,14-04-2015,"Sardar Patel Stadium, Ahmedabad",Mumbai Indians,Rajasthan Royals,Mumbai Indians,Bat,Group,164.0,5.0,165.0,3.0,Rajasthan Royals,Wickets,7.0,Steve Smith
10,15-04-2015,"MCA Stadium, Pune",Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,Bat,Group,165.0,7.0,169.0,5.0,Delhi Daredevils,Wickets,5.0,Mayank Agarwal
11,16-04-2015,"ACA-VDCA Stadium, Visakhapatnam",Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,Field,Group,127.0,5.0,131.0,4.0,Rajasthan Royals,Wickets,6.0,Ajinkya Rahane
12,17-04-2015,"Wankhede Stadium, Mumbai",Mumbai Indians,Chennai Super Kings,Mumbai Indians,Bat,Group,183.0,7.0,189.0,4.0,Chennai Super Kings,Wickets,6.0,Ashish Nehra
13,18-04-2015,"ACA-VDCA Stadium, Visakhapatnam",Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,Bat,Group,167.0,4.0,163.0,8.0,Delhi Daredevils,Runs,4.0,JP Duminy
14,18-04-2015,"MCA Stadium, Pune",Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,155.0,9.0,159.0,6.0,Kolkata Knight Riders,Wickets,4.0,Andre Russell
15,19-04-2015,"Sardar Patel Stadium, Ahmedabad",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Bat,Group,156.0,4.0,157.0,2.0,Rajasthan Royals,Wickets,8.0,Ajinkya Rahane
16,19-04-2015,"M. Chinnaswamy Stadium, Bangalore",Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,209.0,7.0,191.0,7.0,Mumbai Indians,Runs,18.0,Harbhajan Singh
17,20-04-2015,"Feroz Shah Kotla, Delhi",Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,146.0,8.0,147.0,4.0,Kolkata Knight Riders,Wickets,6.0,Umesh Yadav
18,21-04-2015,"Sardar Patel Stadium, Ahmedabad",Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,Field,Group,191.0,6.0,191.0,6.0,Kings XI Punjab,Super Over,,Shaun Marsh
19,22-04-2015,"ACA-VDCA Stadium, Visakhapatnam",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,176.0,4.0,101.0,4.0,Sunrisers Hyderabad,Runs,16.0,David Warner 
20,22-04-2015,"M. Chinnaswamy Stadium, Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,181.0,8.0,154.0,8.0,Chennai Super Kings,Runs,27.0,Suresh Raina
21,23-04-2015,"Feroz Shah Kotla, Delhi",Delhi Daredevils,Mumbai Indians,Mumbai Indians,Field,Group,190.0,4.0,153.0,9.0,Delhi Daredevils,Runs,37.0,Shreyas Iyer
22,24-04-2015,"Sardar Patel Stadium, Ahmedabad",Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,130.0,9.0,134.0,1.0,Royal Challengers Bangalore,Wickets,9.0,Mitchell Starc
23,25-04-2015,"Wankhede Stadium, Mumbai",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Bat,Group,157.0,8.0,137.0,8.0,Mumbai Indians,Runs,20.0,Lasith Malinga
24,25-04-2015,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,Bat,Group,192.0,3.0,95.0,9.0,Chennai Super Kings,Runs,97.0,Brendon McCullum
25,26-04-2015,"Eden Gardens, Kolkata",Kolkata Knight Riders,Rajasthan Royals,,,,,,,,,,,
26,26-04-2015,"Feroz Shah Kotla, Delhi",Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,95.0,10.0,99.0,0.0,Royal Challengers Bangalore,Wickets,10.0,Varun Aaron
27,27-04-2015,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,Field,Group,150.0,6.0,130.0,9.0,Sunrisers Hyderabad,Runs,20.0,Trent Boult
28,28-04-2015,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,134.0,6.0,132.0,9.0,Chennai Super Kings,Runs,2.0,Dwayne Bravo
29,29-04-2015,"M. Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Field,Group,200.0,7.0,,,,,,
30,30-04-2015,"Eden Gardens, Kolkata",Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,165.0,9.0,169.0,3.0,Kolkata Knight Riders,Wickets,7.0,Andre Russell
31,01-05-2015,"Feroz Shah Kotla, Delhi",Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,Field,Group,118.0,8.0,119.0,1.0,Delhi Daredevils,Wickets,9.0,Nathan Coulter-Nile
32,01-05-2015,"Wankhede Stadium, Mumbai",Mumbai Indians,Rajasthan Royals,Rajasthan Royals,Field,Group,187.0,5.0,179.0,7.0,Mumbai Indians,Runs,8.0,Ambati Rayudu
33,02-05-2015,"M. Chinnaswamy Stadium, Bangalore",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,111.0,4.0,115.0,3.0,Royal Challengers Bangalore,Wickets,7.0,Mandeep Singh
34,02-05-2015,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,Field,Group,192.0,7.0,170.0,6.0,Sunrisers Hyderabad,Runs,22.0,David Warner 
35,03-05-2015,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Bat,Group,172.0,3.0,149.0,7.0,Mumbai Indians,Runs,23.0,Lendl Simmons
36,03-05-2015,"Brabourne Stadium, Mumbai",Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,Field,Group,189.0,2.0,175.0,7.0,Rajasthan Royals,Runs,14.0,Ajinkya Rahane
37,04-05-2015,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,Bat,Group,148.0,9.0,124.0,10.0,Chennai Super Kings,Runs,24.0,Suresh Raina
38,04-05-2015,"Eden Gardens, Kolkata",Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,167.0,7.0,132.0,9.0,Kolkata Knight Riders,Runs,35.0,Umesh Yadav
39,05-05-2015,"Wankhede Stadium, Mumbai",Delhi Daredevils,Mumbai Indians,Delhi Daredevils,Bat,Group,152.0,6.0,153.0,5.0,Mumbai Indians,Wickets,5.0,Harbhajan Singh
40,06-05-2015,"M. Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Field,Group,226.0,3.0,88.0,10.0,Royal Challengers Bangalore,Runs,138.0,Chris Gayle
41,07-05-2015,"Brabourne Stadium, Mumbai",Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,Field,Group,201.0,4.0,194.0,7.0,Sunrisers Hyderabad,Runs,7.0,Eoin Morgan
42,07-05-2015,"Eden Gardens, Kolkata",Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,Bat,Group,171.0,7.0,158.0,6.0,Kolkata Knight Riders,Runs,13.0,Piyush Chawla
43,08-05-2015,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Bat,Group,158.0,5.0,159.0,4.0,Mumbai Indians,Wickets,6.0,Hardik Pandya
44,09-05-2015,"Eden Gardens, Kolkata",Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Bat,Group,183.0,5.0,184.0,9.0,Kolkata Knight Riders,Wickets,1.0,Andre Russell
